full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
Breide 121,0.0,0.0,0.0,0.0,0.0,0.007522743177046886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018561484918793504,0.0
Brekke Brekker 122,0.0,0.0,0.0,0.0,0.0,0.0027991602519244225,0.0,0.0,0.06459948320413436,0.020185488270594652,0.004860267314702308,0.002640513013956997,0.028725626740947075,0.0015467904098994587,0.001141552511415525
Brenton 123,0.0,0.0,0.0002450379808870375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brestolli 124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017014694508894045,0.0
Brever 125,0.0,0.0,0.0,0.0,0.0,0.0003498950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Briala 126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007290400972053463,0.0,0.0,0.0,0.0
Brian 127,0.004355541216325214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Briaret 128,0.0,0.0,0.0,0.0,0.0,0.0010496850944716584,0.0,0.0,0.0,0.0,0.0,0.0003772161448509996,0.00017409470752089137,0.0003093580819798917,0.0
Bridgely 129,0.0,0.0,0.020828228375398185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brinaret 130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003772161448509996,0.0,0.0,0.0
Brindel 131,0.0,0.0,0.0,0.0,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brinna 132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015467904098994585,0.0
Briskin 133,0.0,0.0,0.000490075961774075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bristol 134,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brodo 135,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brolly 136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036452004860267314,0.003017729158807997,0.0,0.0,0.0
Brookie 137,0.0,0.0,0.0007351139426611125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brosil 138,0.0,0.0,0.0,0.0,0.0,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brudegan Bruddie 139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024117140396210162,0.0,0.012454434993924665,0.0,0.0,0.0,0.0
Burdion 140,0.0,0.0,0.0,0.0009487666034155598,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C’gan 141,0.0,0.0,0.0,0.0,0.0,0.0,0.007883948281299276,0.005356017643352237,0.0003445305770887166,0.0,0.0,0.0,0.0,0.0,0.0
C’reel 142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005707762557077625
C’rob 143,0.0,0.0,0.0,0.0,0.0,0.0,0.004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C’tarel 144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010911074740861974,0.0,0.0,0.0,0.0,0.0
C’ver 145,0.0,0.0,0.0,0.0011385199240986717,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C’vert 146,0.0,0.0,0.0,0.0003795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C’vrel 147,0.0,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cabot Francis Carter 148,0.006291337312469753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caesar Galliani 149,0.002258428778835296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calewis 150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093580819798917,0.0
Camo 151,0.0,0.0035810205908683975,0.0,0.0,0.0,0.0,0.0017344686218858404,0.0,0.0,0.0,0.0425273390036452,0.002263296869105998,0.0,0.0,0.0
